district,jiedao,juwei,project,address,match
奉贤区,柘林镇,柘林镇居委会,海岸景苑,柘林镇胡桥路59弄,"""60195baa7e3a052fd497a735"""
奉贤区,庄行镇,邬桥居委会,千汇小区,邬桥北环路安中路北侧,
奉贤区,庄行镇,邬桥居委会,汇南小区,邬桥安中路-大叶公路西北,"""60195d647e3a052fd497ace4"""
奉贤区,庄行镇,邬桥居委会,汇安小区,安中路以东、汇中路以北,"""60195c337e3a052fd497a8eb"""
奉贤区,庄行镇,新华村村委会,丽水湾小区,三民路,
奉贤区,庄行镇,新叶村村委会,新叶村1-4期,叶张路西侧,
奉贤区,庄行镇,庄行居委会,冷泾新村南区（教师楼）,南亭公路戴家港桥南侧,
奉贤区,庄行镇,庄行居委会,庄南小区,南亭公路2912号对面,"""60195d647e3a052fd497ace6"""
奉贤区,庄行镇,庄行新苑第一居委会,庄行新苑,庄行镇腾行路16号,"""60195d5f7e3a052fd497acd9"""
奉贤区,庄行镇,庄行新苑第一居委会,庄行茗苑,步韵路68弄,"""60195d5a7e3a052fd497acc7"""
虹口区,广中路街道,八字桥居委会,宏苑小区,同心路1045弄,"""601954277e3a052fd4978f2b"""
虹口区,广中路街道,八字桥居委会,团结村小区,水电路108弄1-12号,
虹口区,广中路街道,广灵新村居委会,广灵四路168弄,广灵四路168弄,
虹口区,广中路街道,广灵新村居委会,广灵一村,广灵一村1-29号,"""6019536a7e3a052fd4978d2e"""
虹口区,广中路街道,广中新村第二居委会,东方小区,广中一村1-41号|广中二村1-64号|中山北一路201-209号,
虹口区,广中路街道,广中新村第二居委会,海虹苑,广灵一路39/1-4,"""6019532d7e3a052fd4978c54"""
虹口区,广中路街道,广中新村第三居委会,广三小区1,广中三村1-11号|广中三村16-21号,
虹口区,广中路街道,广中新村第三居委会,广三小区2,广中三村12-15号|甲3号1-2号门|广中三村41-47号|广中三村52号|广中五村2号,
虹口区,广中路街道,广中新村居委会,春满园B、C区,同心路1115弄1-9|同心路1128弄1-6,
虹口区,广中路街道,广中新村居委会,春满园A,新同心路285弄1-32号,
虹口区,广中路街道,广中新村居委会,宝华城市花苑,株洲路399弄,
虹口区,广中路街道,何家宅居委会,何家宅小区,水电路191弄,"""601956bb7e3a052fd4979830"""
虹口区,广中路街道,何家宅居委会,何家宅小区2,广中支路24弄1-12号|水电路245弄1-3号| 水电路199号、201号,
虹口区,广中路街道,何家宅居委会,何家宅小区3,中山北一路131弄1支弄1-37号,
虹口区,广中路街道,恒业路居委会,安业公寓,恒业路367弄,"""6019568c7e3a052fd49797a6"""
虹口区,广中路街道,横浜路居委会,虹祺花苑,宝山路888弄1-12,
虹口区,广中路街道,横浜路居委会,海伦新苑,华昌路,"""601954667e3a052fd4979003"""
虹口区,广中路街道,横浜路居委会,隆达公寓,横浜路206弄,"""6019554b7e3a052fd4979348"""
虹口区,广中路街道,花园城居委会,花园城小区,花园路118弄、168弄,
虹口区,广中路街道,华昌路居委会,虹口花苑,天通庵路666弄,"""601956ba7e3a052fd497982e"""
虹口区,广中路街道,华昌路居委会,华清名苑,华昌路183弄,"""601956b17e3a052fd4979814"""
虹口区,广中路街道,华昌路居委会,华昌公寓,华昌路79号,"""601955437e3a052fd497932c"""
虹口区,广中路街道,黄山路居委会,广联新苑,广联路29弄1-33号,"""601953e87e3a052fd4978e68"""
虹口区,广中路街道,金属新村居委会,金属新村,广中路366弄,"""601953d67e3a052fd4978e3a"""
虹口区,广中路街道,金属新村居委会,金鸿苑,水电路300号1-13幢,"""6019542e7e3a052fd4978f45"""
虹口区,广中路街道,灵新居委会,灵新小区,汶水东路510弄1-17、21-60号,"""601954367e3a052fd4978f61"""
虹口区,广中路街道,柳营路居委会,大上海紫金城,同丰路666弄,"""6019542d7e3a052fd4978f40"""
虹口区,广中路街道,柳营路居委会,北宝兴路345弄,北宝兴路345弄1-8,"""6019532b7e3a052fd4978c4d"""
虹口区,广中路街道,商洛小区居委会,商洛小区,商业二村1-47号|洛阳新村1-27号|建机新村1-16号,"""601954307e3a052fd4978f49"""
虹口区,广中路街道,商业一村居委会,商业一村,商业一村1-40号，广中路194弄3-9号,"""601956b67e3a052fd4979822"""
虹口区,广中路街道,同济居委会,同华苑,同心路363弄|同心路359弄,"""601956857e3a052fd4979792"""
虹口区,广中路街道,同济居委会,嘉苑,同鸣路206弄,
虹口区,广中路街道,同济居委会,德华苑,恒业路129弄1-6号,"""601956927e3a052fd49797bc"""
虹口区,广中路街道,同心路居委会,建玮公寓,西江湾路168弄,"""601956b27e3a052fd4979816"""
虹口区,广中路街道,同心路居委会,嘉宏紫薇园,同心路28弄,"""601956be7e3a052fd4979837"""
虹口区,广中路街道,西江湾路居委会,久鹿大厦,中山北一路160号,
虹口区,广中路街道,西江湾路居委会,怡景大厦,中山北一路184|中山北一路188号,"""601956787e3a052fd497976a"""
虹口区,广中路街道,新虹居委会,海虹小区,广灵一路74弄1-30号,"""601953d17e3a052fd4978e2b"""
虹口区,广中路街道,友谊新村居委会,友谊二村,友谊二村1-27号,"""601954237e3a052fd4978f1d"""
虹口区,广中路街道,友谊新村居委会,二十三所,友谊二村29-34号,
虹口区,广中路街道,株洲路居委会,永魏公寓,广中路618弄,
虹口区,广中路街道,株洲路居委会,珊瑚苑,广中路68弄,"""6019542c7e3a052fd4978f3c"""
虹口区,广中路街道,株洲路居委会,城城金岛苑,株洲路168弄1-7号,"""6019532c7e3a052fd4978c51"""
虹口区,广中路街道,株洲路居委会,乾弘佳园,广中路620弄,"""601954267e3a052fd4978f28"""
虹口区,嘉兴路街道,安丘居委会,瑞虹二期,临平路133弄,
虹口区,嘉兴路街道,大连居委会,乾鸿苑,大连路919号,"""601955ea7e3a052fd497957e"""
虹口区,嘉兴路街道,海伦居委会,浦江名邸,海伦路88弄,"""601956a37e3a052fd49797e7"""
虹口区,嘉兴路街道,海鸥居委会,欧洲花苑,临平北路89号,
虹口区,嘉兴路街道,和平居委会,金轩大坻,四平路758弄,
虹口区,嘉兴路街道,虹叶居委会,宇泰景苑,飞虹路288弄,"""601954a87e3a052fd49790fd"""
虹口区,嘉兴路街道,虹叶居委会,虹叶茗苑,周家嘴981弄,
虹口区,嘉兴路街道,垦业居委会,海伦都市,海伦路188号,
虹口区,嘉兴路街道,临平居委会,现代公寓,天宝路66弄,
虹口区,嘉兴路街道,飘鹰居委会,申工公寓,飞虹路360弄1-8,"""601954b17e3a052fd497911c"""
虹口区,嘉兴路街道,飘鹰居委会,飘鹰花苑,周家嘴路1063弄,"""601955ef7e3a052fd4979594"""
虹口区,嘉兴路街道,庆阳居委会,爱家豪庭,物华路246弄,"""601956a47e3a052fd49797ee"""
虹口区,嘉兴路街道,瑞虹新城第一居委会,瑞虹新城,临平路333号,
虹口区,嘉兴路街道,瑞康居委会,瑞嘉苑,新嘉路1弄,"""601955f57e3a052fd49795a3"""
虹口区,嘉兴路街道,瑞鑫居委会,瑞虹三期,瑞虹路383弄1-4,
虹口区,嘉兴路街道,通海居委会,晨林花苑,物华路98弄1～21号,"""601954bd7e3a052fd4979148"""
虹口区,嘉兴路街道,通海居委会,虹港名庭,物华路118弄,
虹口区,嘉兴路街道,梧州居委会,凯虹家园,梧州路299弄,"""601955eb7e3a052fd4979584"""
虹口区,嘉兴路街道,香港丽园居委会,香港丽园,通州路188号,"""601956a37e3a052fd49797ec"""
虹口区,嘉兴路街道,新港居委会,中信和平家园,天宝路558弄,"""601956a07e3a052fd49797e0"""
虹口区,嘉兴路街道,新港居委会,四联大厦,新港路311弄2号,"""601954b97e3a052fd4979132"""
虹口区,嘉兴路街道,新陆居委会,新陆花苑,四平路460-480弄,"""601955e77e3a052fd4979575"""
虹口区,嘉兴路街道,榆兰居委会,和平商厦,大连路1079号,"""6019549a7e3a052fd49790c5"""
虹口区,嘉兴路街道,榆兰居委会,远洋新村,新港路远洋新村1～14号,"""601954ac7e3a052fd4979106"""
虹口区,江湾镇街道,安汾路居委会,虹北公寓,安汾路780弄,"""601954467e3a052fd4978f9c"""
虹口区,江湾镇街道,宝鸿居委会,丰镇路151弄,丰镇路151弄2-17连号、18-22双号,
虹口区,江湾镇街道,宝鸿居委会,丰华家园,华严路138弄1-3号（高层）,"""601953417e3a052fd4978c9c"""
虹口区,江湾镇街道,场中路第二居委会,场中路916弄,场中路916弄,
虹口区,江湾镇街道,场中路第二居委会,梅福花苑,场中路842弄,"""601953e97e3a052fd4978e6a"""
虹口区,江湾镇街道,场中路第一居委会,场中路755弄,场中路755弄,
虹口区,江湾镇街道,车南居委会,乐久公寓,车站西路80弄1-8号,"""6019537d7e3a052fd4978d66"""
虹口区,江湾镇街道,车南居委会,福赐花苑,车站北路24弄,"""601954397e3a052fd4978f6e"""
虹口区,江湾镇街道,池沟路居委会,景瑞花园,万安路669弄,"""601953f77e3a052fd4978e8e"""
虹口区,江湾镇街道,池沟路居委会,东盈公寓,文迁路38弄1-12号（高层）,"""6019537f7e3a052fd4978d6a"""
虹口区,江湾镇街道,春生居委会,望华苑,新市南路780弄1-9号（高层）、10-18号,
虹口区,江湾镇街道,春生居委会,新申小区,新市南路918弄,"""601953857e3a052fd4978d80"""
虹口区,江湾镇街道,方浜居委会,上地公寓,水电路1119弄,"""601953f87e3a052fd4978e90"""
虹口区,江湾镇街道,丰镇路居委会,丰镇路2弄,丰镇路2弄,
虹口区,江湾镇街道,沽源路居委会,沽源路第二,沽源路112弄|沽源路114弄|沽源路116弄|沽源路118弄,
虹口区,江湾镇街道,纪念路居委会,三九大厦,汶水东路181弄1-2号,"""6019543f7e3a052fd4978f80"""
虹口区,江湾镇街道,纪念路居委会,荣振馨苑,纪念路488弄1-7号,"""601954397e3a052fd4978f6a"""
虹口区,江湾镇街道,奎照路居委会,海湾新苑,水电路1421弄、奎照路320弄,"""601953fb7e3a052fd4978e9b"""
虹口区,江湾镇街道,仁德路居委会,仁德小区,仁德路400弄|仁德路410弄|仁德路420弄,"""6019543d7e3a052fd4978f79"""
虹口区,江湾镇街道,仁德路居委会,仁德坊,仁德路390弄1-8号（7-8高层）,"""60194bc77e3a052fd4977492"""
虹口区,江湾镇街道,三门路二居委会,三门二小区,三门路759弄,"""601954407e3a052fd4978f85"""
虹口区,江湾镇街道,三门路二居委会,海尚逸苑（一期）,三门路747弄1-13号、安汾路238-270号,
虹口区,江湾镇街道,三门路居委会,三门路750弄单,三门路750弄单号,
虹口区,江湾镇街道,三门路居委会,三门路750弄双,三门路750弄双号,
虹口区,江湾镇街道,韶嘉第二居委会,复宏小区,水电路1321弄1-43单、10-34双,
虹口区,江湾镇街道,韶嘉第二居委会,虹口嘉苑,车站南路198弄1-12号 （高层）,"""601954397e3a052fd4978f6c"""
虹口区,江湾镇街道,韶嘉居委会,万峰嘉苑,车站北路188弄1-12号,"""601953877e3a052fd4978d83"""
虹口区,江湾镇街道,胜利居委会,良辰美景（南块）,万安路1323弄40-53号,
虹口区,江湾镇街道,万安路西居委会,绿华新苑,华严路58弄1-41单号,
虹口区,江湾镇街道,万安路西居委会,万峰二期,华严路58弄2-60双号,
虹口区,江湾镇街道,文治路居委会,文治福邸,文治路3弄1-13号（7-13高层）、8弄1-4号,"""601953fc7e3a052fd4978ea2"""
虹口区,江湾镇街道,文治路居委会,文致公寓,车站西路288弄,"""601953f47e3a052fd4978e87"""
虹口区,江湾镇街道,欣逸居委会,欣逸家园,纪念路555弄,"""601954447e3a052fd4978f95"""
虹口区,江湾镇街道,欣逸居委会,辛耕小区,逸仙路490弄,
虹口区,江湾镇街道,新南二居委会,新电小区,汶水东路353-369单号、新市南路461-465单号、515弄1-4号（高层）,"""601954497e3a052fd4978fa4"""
虹口区,江湾镇街道,新市北路居委会,新北大楼,新市北路1525弄,"""601953437e3a052fd4978ca0"""
虹口区,江湾镇街道,新市北路居委会,新北小区,场中路6弄、8弄、10弄,"""601953837e3a052fd4978d7a"""
虹口区,江湾镇街道,新市南路居委会,新市南路第一,新市南路560弄|新市南路590弄,
虹口区,江湾镇街道,新市南路居委会,新南小区,新市南路488弄|新市南路546弄,"""6019543f7e3a052fd4978f82"""
虹口区,江湾镇街道,学府居委会,万康小区,万安路1213弄,
虹口区,江湾镇街道,逸仙路居委会,逸仙小区,场中路4弄,"""601954447e3a052fd4978f97"""
虹口区,江湾镇街道,镇北居委会,三兴苑,三门路743弄60-92号,"""601954437e3a052fd4978f93"""
虹口区,江湾镇街道,镇北居委会,逸仙路1230弄,逸仙路1230弄,
虹口区,江湾镇街道,镇西居委会,聚星苑,凉城路1111弄1-14号,"""601953f07e3a052fd4978e79"""
虹口区,江湾镇街道,镇西居委会,凉城路1201弄,凉城路1201弄,"""6019543c7e3a052fd4978f75"""
虹口区,江湾镇街道,忠烈居委会,场中公寓,场中路28弄,"""6019538d7e3a052fd4978d95"""
虹口区,江湾镇街道,忠烈居委会,忠烈小区,场中路20-26、30、34-48全双号、32弄1-9、11-18号,"""601953ed7e3a052fd4978e73"""
虹口区,凉城新村街道,复旦居委会,复旦小区,水电路1324弄（2支弄，5支弄，9支弄）,"""6019542a7e3a052fd4978f33"""
虹口区,凉城新村街道,复旦居委会,水电路1320弄小区,水电路1320弄,
虹口区,凉城新村街道,广凉居委会,广灵二路380弄部队小区,广灵二路380弄,
虹口区,凉城新村街道,广凉居委会,广凉苑,凉城路210弄,"""6019536f7e3a052fd4978d40"""
虹口区,凉城新村街道,广灵二路居委会,典雅公寓,广灵二路298弄,"""6019536c7e3a052fd4978d34"""
虹口区,凉城新村街道,广灵二路居委会,广灵二路290弄、290弄甲,广灵二路290弄、290弄甲,
虹口区,凉城新村街道,广灵二路居委会,广灵二路354弄小区,广灵二路354弄1-19号,
虹口区,凉城新村街道,广粤居委会,海叶新苑,广中路633弄,"""601953e47e3a052fd4978e58"""
虹口区,凉城新村街道,广粤居委会,久业家苑,广中路525弄,"""601953de7e3a052fd4978e49"""
虹口区,凉城新村街道,广粤居委会,环城公寓,广中路581弄,"""601953717e3a052fd4978d44"""
虹口区,凉城新村街道,华苑第一居委会,中星凉城新苑,凉城路815号,"""601953c77e3a052fd4978e16"""
虹口区,凉城新村街道,华苑第一居委会,中星凉城西苑,奎照路786弄,"""601953217e3a052fd4978c2a"""
虹口区,凉城新村街道,华苑第一居委会,华一小区,凉城路845弄|凉城路847弄,"""601953c27e3a052fd4978e0e"""
虹口区,凉城新村街道,科佳居委会,科艺小区,奎照路791弄,
虹口区,凉城新村街道,凉城新村第六居委会,中星凉城苑,凉城路838弄,"""601954257e3a052fd4978f24"""
虹口区,凉城新村街道,凉城新村第六居委会,中星怡城苑,车站北路400弄    38号--45号,
虹口区,凉城新村街道,凉城新村第六居委会,中星星苑,车站北路400弄|车站北路500弄,
虹口区,凉城新村街道,凉城新村第四居委会,凉城八村,车站北路491弄|车站北路507弄|车站北路565弄,
虹口区,凉城新村街道,凉城新村第五居委会,车站南路407弄小区,车站南路407弄,
虹口区,凉城新村街道,凉城新村第五居委会,水电路1344弄小区,水电路1344弄,
虹口区,凉城新村街道,凉城新村第一居委会,凉城二村,凉城二村,"""601953c17e3a052fd4978e0a"""
虹口区,凉城新村街道,凉城新村第一居委会,凉城一村,水电路1312弄6支弄,"""601953687e3a052fd4978d29"""
虹口区,凉城新村街道,梦湖苑居委会,梦湖苑,广灵四路881弄,
虹口区,凉城新村街道,梦湖苑居委会,水木年华,广灵四路866弄,
虹口区,凉城新村街道,水电居委会,华东公寓,汶水东路650弄1~2号,"""601953e37e3a052fd4978e54"""
虹口区,凉城新村街道,水电居委会,华科公寓,汶水东路670弄,"""601953667e3a052fd4978d25"""
虹口区,凉城新村街道,文苑第一居委会,716弄小区,车站北路716弄,
虹口区,凉城新村街道,文苑第一居委会,三湘公寓,广粤路835弄,
虹口区,凉城新村街道,文苑第一居委会,文苑小区,车站北路732弄,
虹口区,凉城新村街道,汶一居委会,科兰公寓,广灵四路360弄,"""601953617e3a052fd4978d15"""
虹口区,凉城新村街道,馨苑居委会,虹凉馨苑,广粤路287弄|广粤路439弄|广粤路469弄,"""6019542e7e3a052fd4978f43"""
虹口区,凉城新村街道,秀苑居委会,秀苑四,凉城路465弄,
虹口区,凉城新村街道,秀苑居委会,秀苑一,凉城路539弄,
虹口区,凉城新村街道,秀苑居委会,秀苑二,汶水东路778弄,
