sid,isb,search,title,dizhi,lng,lat,similarity,name,district,fLng,fLat,followerCount,_id,fAddress
2CRHOTE5VM,长峰馨园,长峰馨园,[黄浦] 长峰馨园,南仓街118号,121.499625,31.212919,1,长峰馨园,黄浦,121.506207,31.218731,664,601948327e3a052fd4976906,柳市路1弄1-10号
J40EI999F2,明日星城2期,明日星城2期,[黄浦] 明日星城2期,"中华路868弄,陆家浜路667号",121.494163,31.214674,0.4,明日星城(二期、三期),黄浦,121.500733,31.220268,810,601948347e3a052fd4976909,中华路868弄
0YEUYXFXUR,阳光翠竹苑,阳光翠竹苑,[黄浦] 阳光翠竹苑,陆家浜路521弄,121.498339,31.213202,1,阳光翠竹苑,黄浦,121.504745,31.217768,802,601948347e3a052fd497690b,陆家浜路521弄
J40EI999FX,明日星城1期,明日星城1期,[黄浦] 明日星城1期,河南南路1009弄,121.494222,31.213587,0.5,明日星城（一期）,黄浦,121.500878,31.219447,2157,601948357e3a052fd497690d,"河南南路1001弄（一期）, 河南南路1009弄（一期）, 江阴街34、36号, 河南南路868弄"
FNF95P8YFD,复兴南苑,复兴南苑,[黄浦] 复兴南苑,瞿溪路1199弄,121.471211,31.198379,1,复兴南苑,黄浦,121.477634,31.204439,289,601948357e3a052fd4976912,瞿溪路1199弄
CTHZA4PC4G,建国中路18弄小区,建国中路18弄小区,[黄浦] 建国中路18弄小区,建国中路18号,121.469745,31.21012,0.18181818181818182,建国大厦,黄浦,121.478203,31.216348,274,601948367e3a052fd4976915,建国中路1号
71ROF28IX0,天天花园,天天花园,[黄浦] 天天花园,徐家汇路518号,121.471125,31.207554,1,天天花园,黄浦,121.477412,31.21341,291,601948387e3a052fd497691a,"徐家汇路518号,徐家汇路528号"
1VRXEQXKNW,帝庭,帝庭,[黄浦] 帝庭,斜徐路569号,121.472131,31.207218,1,帝庭,黄浦,121.478611,31.213185,317,601948387e3a052fd497691c,徐家汇路569号（徐家汇路559号）
6CNKBWCJDE,五岭小区,五岭小区,[黄浦] 五岭小区,瞿溪路1111弄,121.473445,31.199871,1,五岭小区,黄浦,121.480278,31.205154,323,601948397e3a052fd497691f,瞿溪路1111弄
,,,,,,,0,康瞿小区,黄浦,121.477065,31.201776,355,6019483a7e3a052fd4976921,中山南一路1109弄
D49CGHRJIM,双钱公寓,双钱公寓,[黄浦] 双钱公寓,徐家汇路558弄,121.469592,31.20674,1,双钱公寓,黄浦,121.47608,31.212959,218,601948187e3a052fd49768b6,徐家汇路558弄
VMJYXTWKRA,瑞金南路271弄小区,瑞金南路271弄小区,[黄浦] 瑞金南路271弄小区,瑞金南路271弄,121.468968,31.199007,0.4,瑞金南路63弄,黄浦,121.474778,31.209355,213,601948187e3a052fd49768b8,瑞金南路63弄
,,,,,,,0,日月光中心伯爵居,黄浦,121.474135,31.213016,216,601948197e3a052fd49768ba,瑞金二路411号
OJSUD9CYCL,瞿中小区,瞿中小区,[黄浦] 瞿中小区,瞿溪路1145弄,121.472898,31.199179,1,瞿中小区,黄浦,121.479466,31.2046384,222,6019481c7e3a052fd49768be,瞿溪路1145弄
NWUEXCUZF0,打浦路339弄小区,打浦路339弄小区,[黄浦] 打浦路339弄小区,打浦路339弄,121.472068,31.199435,0.42857142857142855,打浦路303弄,黄浦,121.478172,31.20582,223,6019481c7e3a052fd49768c0,打浦路303弄
,,,,,,,0,光启路105号,黄浦,121.500231,31.226604,5,6019481e7e3a052fd49768c2,光启路105号
,,,,,,,0,南仓街30弄,黄浦,121.5072338,31.21995193,5,6019481f7e3a052fd49768c5,南仓街30弄
B0TUJTVVNG,乔家栅小区,乔家栅小区,[黄浦] 乔家栅小区,凝和路139弄,121.493976,31.217271,1,乔家栅小区,黄浦,121.5004169,31.22290534,5,601948207e3a052fd49768c7,"凝和路139弄, 凝和路147弄, 乔家路276号, 乔家路272号"
GQCZWR2NE8,复兴小区,复兴小区,[黄浦] 复兴小区,复兴东路663弄,121.49206,31.22253,0.2,复兴东路404弄,黄浦,121.5032216,31.22706057,6,601948217e3a052fd49768c9,复兴东路404弄
,,,,,,,0,三角大楼,黄浦,121.5071204,31.21715069,9,601948217e3a052fd49768cf,陆家浜路285号
,,,,,,,0,柳市路86号,黄浦,121.5053496,31.21763304,9,601948237e3a052fd49768d4,柳市路86号
,,,,,,,0,永泰街43弄,黄浦,121.5040401,31.2214083,9,601948237e3a052fd49768d6,永泰街43弄
,,,,,,,0,柳市路84号,黄浦,121.5052917,31.21756813,12,601948247e3a052fd49768d8,柳市路84号
,,,,,,,0,董家渡路450弄,黄浦,121.5065143,31.22064383,13,601948257e3a052fd49768db,董家渡路450弄
,,,,,,,0,集贤邨,黄浦,121.5044574,31.22484989,16,601948267e3a052fd49768dd,"金坛路35弄, 金坛路35弄1-44号"
GQCZWR2NE8,复兴小区,复兴小区,[黄浦] 复兴小区,复兴东路663弄,121.49206,31.22253,0.14285714285714285,复兴东路310-354号,黄浦,121.504843,31.226519,25,601948277e3a052fd49768df,"复兴东路310号, 复兴东路330号, 复兴东路338号, 复兴东路346号, 复兴东路354号"
,,,,,,,0,面筋小区,黄浦,121.50522348712,31.226225743673,24,601948287e3a052fd49768e1,"面筋弄11-35号, 中华路297-305号"
,,,,,,,0,光启南路80号,黄浦,121.5008526,31.2265462,29,601948287e3a052fd49768e3,光启南路80号
,,,,,,,0,中恒公寓,黄浦,121.504151,31.225003,58,601948297e3a052fd49768e6,巡道街99号
9OC6Z6DKBZ,阳光公寓(陆家浜路),阳光公寓(陆家浜路),[黄浦] 阳光公寓(陆家浜路),陆家浜路305弄,121.50055,31.211498,0.375,陆家浜路413弄,黄浦,121.5067551,31.21788043,76,6019482a7e3a052fd49768e8,陆家浜路413弄2-12号（双号）
U0QTKVCEQ8,大同花园南区,大同花园南区,[黄浦] 大同花园南区,鲁班路168弄,121.473073,31.204921,1,大同花园南区,黄浦,121.479789,31.210922,1135,6019484c7e3a052fd497695c,"鲁班路168弄（一期、二期）, 南塘浜路99弄（四期）, 鲁班路168弄1-9号"
VGXYVD3M72,中海海悦花园,中海海悦花园,[黄浦] 中海海悦花园,鲁班路388弄,121.474528,31.201601,0.75,海悦花园,黄浦,121.48093,31.207642,2066,6019484d7e3a052fd497695f,鲁班路388弄
FWACLQEDHQ,牌楼路41弄小区,牌楼路41弄小区,[黄浦] 牌楼路41弄小区,牌楼路41弄,121.486797,31.213789,0.8333333333333334,牌楼路41弄,黄浦,121.4929799,31.21972935,84,601948a87e3a052fd4976a62,牌楼路41弄
,,,,,,,0,梦花街194号,黄浦,121.49322773991,31.223967346444,1,601948ac7e3a052fd4976a65,梦花街194号
BMSMEWHXZN,蓬莱花苑,蓬莱花苑,[黄浦] 蓬莱花苑,河南南路655弄,121.492153,31.217904,0.2222222222222222,蓬莱路402弄,黄浦,121.49458100033,31.222073865366,,601948ae7e3a052fd4976a6b,蓬莱路402弄
IKELOF1W7U,瑞金新苑,瑞金新苑,[黄浦] 瑞金新苑,"徐家汇路378号,徐家汇路388号",121.474389,31.209262,0.2,瑞金一路138号,黄浦,121.470174,31.22550431,3,601948b17e3a052fd4976a71,瑞金一路138号
DU02AK2AE3,淮海中路650弄小区,淮海中路650弄小区,[黄浦] 淮海中路650弄小区,淮海中路650弄,121.46623,31.220021,0.625,淮海中路670弄,黄浦,121.4723143,31.2259303,1,601948b27e3a052fd4976a73,淮海中路670弄
,,,,,,,0,建国西路138号,黄浦,121.4709095,31.21362156,3,601948b57e3a052fd4976a76,建国西路138号
QZTVUBJ14Q,南昌路100、102弄小区,南昌路100、102弄小区,[黄浦] 南昌路100、102弄小区,"南昌路100弄,南昌路102弄",121.468496,31.219518,0.3333333333333333,南昌路156号,黄浦,121.4738842,31.22471077,,601948b77e3a052fd4976a78,南昌路156号
RXIXX5S9KM,绍兴路33号小区,绍兴路33号小区,[黄浦] 绍兴路33号小区,绍兴路33号,121.462744,31.208721,0.5,绍兴路36弄,黄浦,121.4715075,31.21605719,,601948b77e3a052fd4976a7a,绍兴路36弄
,,,,,,,0,陕西南路33甲号,黄浦,121.463955,31.227556,,601948c77e3a052fd4976aa5,陕西南路33甲号
U0QTKVCEQ2,大同花园北区,大同花园北区,[黄浦] 大同花园北区,鲁班路88弄,121.473042,31.206746,1,大同花园北区,黄浦,121.47919,31.21301088,806,601948c97e3a052fd4976aa8,鲁班路88弄（三期）
2V08LGANYN,瑞金二路69弄小区,瑞金二路69弄小区,[黄浦] 瑞金二路69弄小区,瑞金二路69弄,121.464769,31.217169,0.4,瑞金二路111号,黄浦,121.471752,31.220576,,601948c97e3a052fd4976aaa,瑞金二路111号
MKTCXO741O,雁荡路55弄小区,雁荡路55弄小区,[黄浦] 雁荡路55弄小区,雁荡路55弄,121.470041,31.219971,0.3333333333333333,雁荡路69号,黄浦,121.476618,31.226098,,601948ca7e3a052fd4976aac,雁荡路69号
RXIXX5S9KM,绍兴路33号小区,绍兴路33号小区,[黄浦] 绍兴路33号小区,绍兴路33号,121.462744,31.208721,0.26666666666666666,绍兴路20-30号,黄浦,121.471799,31.216189,,601948cb7e3a052fd4976ab2,"绍兴路20号, 绍兴路22号, 绍兴路24号, 绍兴路26号, 绍兴路28号, 绍兴路30号"
KPZBFGLGDW,香山丽舍,香山丽舍,[黄浦] 香山丽舍,香山路33弄,121.465449,31.2153,0.2857142857142857,香山路8号,黄浦,121.472583,31.221989,,601948cc7e3a052fd4976ab4,香山路8号
,,,,,,,0,新鑫大厦,黄浦,121.471775,31.225314,,601948cd7e3a052fd4976ab9,淮海中路701号
MAL8PATJVR,长乐路386弄小区,长乐路386弄小区,[黄浦] 长乐路386弄小区,长乐路386弄,121.461661,31.221118,0.2857142857142857,长乐路81甲号,黄浦,121.474694,31.227995,,601948cd7e3a052fd4976abb,长乐路81甲号
QZTVUBJ14Q,南昌路100、102弄小区,南昌路100、102弄小区,[黄浦] 南昌路100、102弄小区,"南昌路100弄,南昌路102弄",121.468496,31.219518,0.2222222222222222,南昌路79甲号,黄浦,121.471766,31.223838,,601948cf7e3a052fd4976abe,南昌路79甲号
QZTVUBJ14Q,南昌路100、102弄小区,南昌路100、102弄小区,[黄浦] 南昌路100、102弄小区,"南昌路100弄,南昌路102弄",121.468496,31.219518,0.23529411764705882,南昌路66号,黄浦,121.475998,31.225443,,601948d07e3a052fd4976ac0,南昌路66号
KPZBFGLGDW,香山丽舍,香山丽舍,[黄浦] 香山丽舍,香山路33弄,121.465449,31.2153,0.25,香山路10号,黄浦,121.4725963,31.22202539,,601948da7e3a052fd4976adf,香山路10号
,,,,,,,0,国信商务大厦,黄浦,121.4762328,31.21616476,,601948dc7e3a052fd4976ae1,建国中路29号
,,,,,,,0,永新大厦,黄浦,121.4670426,31.22370242,,601948dc7e3a052fd4976ae4,淮海中路887号
GVZWKUAWPC,瑞金花园,瑞金花园,[黄浦] 瑞金花园,建国西路91弄,121.465078,31.2062,0.6666666666666666,瑞金花园商务楼,黄浦,121.4710025,31.21378218,,601948de7e3a052fd4976ae6,建国西路91弄5号
6IRVEQDDRB,巨鹿路393弄-395弄,巨鹿路393弄-395弄,[黄浦] 巨鹿路393弄-395弄,巨鹿路393弄,121.459205,31.222436,0.23529411764705882,巨鹿路149号,黄浦,121.4723589,31.22894181,,601948e07e3a052fd4976aee,巨鹿路149号
,,,,,,,0,建国西路168号,黄浦,121.4691809,31.21300334,,601948e07e3a052fd4976af0,建国西路168号
ZQEB7UQSJV,南昌路272弄小区,南昌路272弄小区,[黄浦] 南昌路272弄小区,南昌路272弄,121.463509,31.217773,0.42857142857142855,南昌路228号,黄浦,121.4715194,31.22396563,,601948e27e3a052fd4976af3,南昌路228号
MAL8PATJVR,长乐路386弄小区,长乐路386弄小区,[黄浦] 长乐路386弄小区,长乐路386弄,121.461661,31.221118,0.42857142857142855,长乐路394号,黄浦,121.4678865,31.2272247,,601948e37e3a052fd4976af6,长乐路394号
2V08LGANYN,瑞金二路69弄小区,瑞金二路69弄小区,[黄浦] 瑞金二路69弄小区,瑞金二路69弄,121.464769,31.217169,0.42857142857142855,瑞金二路75号,黄浦,121.4710457,31.22309711,,601948e57e3a052fd4976af8,瑞金二路75号
DMBKWULV5B,钟和公寓,钟和公寓,[黄浦] 钟和公寓,茂名南路122号,121.461698,31.215312,0,中和村,黄浦,121.4712581,31.22766295,1,601948e67e3a052fd4976afb,长乐路272弄
MAL8PATJVR,长乐路386弄小区,长乐路386弄小区,[黄浦] 长乐路386弄小区,长乐路386弄,121.461661,31.221118,0.2857142857142857,长乐路81乙号,黄浦,121.474745,31.227885,,601948ba7e3a052fd4976a87,长乐路81乙号
DU02AK2AE3,淮海中路650弄小区,淮海中路650弄小区,[黄浦] 淮海中路650弄小区,淮海中路650弄,121.46623,31.220021,0.5,淮海中路603号,黄浦,121.473856,31.228063,,601948bb7e3a052fd4976a8a,淮海中路603号
KWLMWTYXGR,重庆南路157弄小区,重庆南路157弄小区,[黄浦] 重庆南路157弄小区,重庆南路157弄,121.471671,31.217349,0.5,重庆南路198弄,黄浦,121.47739937225,31.222990958529,,601948bc7e3a052fd4976a8c,重庆南路198弄
,,,,,,,0,建国西路66弄,黄浦,121.47223222913,31.214210363123,,601948be7e3a052fd4976a8f,建国西路66弄
4PANFD1WX6,巨鹿路272弄小区,巨鹿路272弄小区,[黄浦] 巨鹿路272弄小区,巨鹿路272弄,121.461473,31.223448,0.42857142857142855,巨鹿路284号,黄浦,121.46720737759,31.229281397769,,601948bf7e3a052fd4976a91,巨鹿路284号
RQOMAKVO80,瑞金二路48弄小区,瑞金二路48弄小区,[黄浦] 瑞金二路48弄小区,瑞金二路48弄,121.463813,31.215936,0.5714285714285714,瑞金二路46号,黄浦,121.47098906413,31.222501033348,,601948c07e3a052fd4976a93,瑞金二路46号
ZX3CKJIJI0,进贤小区,进贤小区,[黄浦] 进贤小区,进贤路202弄,121.457587,31.221566,0.2222222222222222,进贤路226号,黄浦,121.464464,31.227576,,601948c37e3a052fd4976a9c,进贤路226号
,,,,,,,0,成都南路91、93、95号,黄浦,121.474299,31.227698,,601948c37e3a052fd4976a9e,"成都南路93号, 成都南路95号, 成都南路91号"
2V08LGANYN,瑞金二路69弄小区,瑞金二路69弄小区,[黄浦] 瑞金二路69弄小区,瑞金二路69弄,121.464769,31.217169,0.42857142857142855,瑞金二路31号,黄浦,121.470811,31.224213,,601948c47e3a052fd4976aa0,瑞金二路31号
RXIXX5S9KM,绍兴路33号小区,绍兴路33号小区,[黄浦] 绍兴路33号小区,绍兴路33号,121.462744,31.208721,0.5,绍兴路32号,黄浦,121.471692,31.216185,,601948c67e3a052fd4976aa3,绍兴路32号
MAL8PATJVR,长乐路386弄小区,长乐路386弄小区,[黄浦] 长乐路386弄小区,长乐路386弄,121.461661,31.221118,0.25,长乐路51-59号,黄浦,121.4755067,31.22815555,,601948f77e3a052fd4976b22,"长乐路51号, 长乐路55-57号, 长乐路59号"
MAL8PATJVR,长乐路386弄小区,长乐路386弄小区,[黄浦] 长乐路386弄小区,长乐路386弄,121.461661,31.221118,0.3076923076923077,长乐路47号,黄浦,121.4757349,31.22820627,,601948f77e3a052fd4976b24,长乐路47号
,,,,,,,0,皋兰路27号,黄浦,121.4716442,31.2226901,,601948f87e3a052fd4976b26,皋兰路27号
QZTVUBJ14Q,南昌路100、102弄小区,南昌路100、102弄小区,[黄浦] 南昌路100、102弄小区,"南昌路100弄,南昌路102弄",121.468496,31.219518,0.23529411764705882,南昌路67号,黄浦,121.4723846,31.2239867,,601948fa7e3a052fd4976b29,南昌路67号
ZQ79ZXR2AQ,重庆南路24弄小区,重庆南路24弄小区,[黄浦] 重庆南路24弄小区,重庆南路24弄,121.47116,31.219635,0.5333333333333333,重庆南路288弄,黄浦,121.4770235,31.22094438,,601948fb7e3a052fd4976b2b,重庆南路288弄
,,,,,,,0,陕西南路15号,黄浦,121.463558,31.22795715,,601948fc7e3a052fd4976b2d,陕西南路15号
TCGU2LJUQH,南昌路148弄小区,南昌路148弄小区,[黄浦] 南昌路148弄小区,南昌路148弄,121.467347,31.218843,0.5714285714285714,南昌路149弄,黄浦,121.469387,31.223195,,601948ff7e3a052fd4976b35,"南昌路149弄, 南昌路147号"
Q5489DG120,复兴中路598弄小区,复兴中路598弄小区,[黄浦] 复兴中路598弄小区,复兴中路598弄,121.46422,31.215099,0.5,复兴中路563号,黄浦,121.4729785,31.22102707,,601948ff7e3a052fd4976b38,复兴中路563号
,,,,,,,0,建国西路144号,黄浦,121.4705949,31.21351617,,601949007e3a052fd4976b3a,建国西路144号
4PANFD1WX6,巨鹿路272弄小区,巨鹿路272弄小区,[黄浦] 巨鹿路272弄小区,巨鹿路272弄,121.461473,31.223448,0.42857142857142855,巨鹿路225弄,黄浦,121.4705634,31.22887372,,601949037e3a052fd4976b3d,巨鹿路225弄
2V08LGANYN,瑞金二路69弄小区,瑞金二路69弄小区,[黄浦] 瑞金二路69弄小区,瑞金二路69弄,121.464769,31.217169,0.35294117647058826,瑞金二路58-68号,黄浦,121.471206,31.221813,,601948d07e3a052fd4976ac2,"瑞金二路58号, 瑞金二路60号, 瑞金二路64号, 瑞金二路66号, 瑞金二路68号"
,,,,,,,0,陕西南路203号,黄浦,121.46751975525,31.218987536974,,601948d17e3a052fd4976ac4,陕西南路203号
QZTVUBJ14Q,南昌路100、102弄小区,南昌路100、102弄小区,[黄浦] 南昌路100、102弄小区,"南昌路100弄,南昌路102弄",121.468496,31.219518,0.23529411764705882,南昌路62号,黄浦,121.47654665754,31.225493536944,,601948d37e3a052fd4976ac7,南昌路62号
QZTVUBJ14Q,南昌路100、102弄小区,南昌路100、102弄小区,[黄浦] 南昌路100、102弄小区,"南昌路100弄,南昌路102弄",121.468496,31.219518,0.3333333333333333,南昌路192号,黄浦,121.4726269293,31.224257255476,,601948d37e3a052fd4976ac9,南昌路192号
,,,,,,,0,建国西路192号,黄浦,121.46875988128,31.212844712515,,601948d47e3a052fd4976acb,建国西路192号
,,,,,,,0,建国西路166号,黄浦,121.46922213582,31.213016645334,,601948d57e3a052fd4976acd,建国西路166号
RXIXX5S9KM,绍兴路33号小区,绍兴路33号小区,[黄浦] 绍兴路33号小区,绍兴路33号,121.462744,31.208721,0.3076923076923077,绍兴路43甲号,黄浦,121.469032,31.214636,,601948d67e3a052fd4976ad5,绍兴路43甲号
RXIXX5S9KM,绍兴路33号小区,绍兴路33号小区,[黄浦] 绍兴路33号小区,绍兴路33号,121.462744,31.208721,0.3333333333333333,绍兴路86号,黄浦,121.469571,31.215144,,601948d77e3a052fd4976ad8,绍兴路86号
MAL8PATJVR,长乐路386弄小区,长乐路386弄小区,[黄浦] 长乐路386弄小区,长乐路386弄,121.461661,31.221118,0.3076923076923077,长乐路87号,黄浦,121.4746445,31.22797339,,601948d87e3a052fd4976ada,长乐路87号
0SKJGFDFGD,明德里(延安中路),明德里(延安中路),[黄浦] 明德里(延安中路),延安中路545弄,121.458594,31.223126,0.4,延安中路517弄,黄浦,121.468305,31.229792,,601948d97e3a052fd4976add,延安中路517弄
KPZBFGLGDW,香山丽舍,香山丽舍,[黄浦] 香山丽舍,香山路33弄,121.465449,31.2153,0.18181818181818182,香山路14-16号,黄浦,121.4723179,31.22196556,,601948e87e3a052fd4976afd,"香山路14号, 香山路16号"
Q5489DG120,复兴中路598弄小区,复兴中路598弄小区,[黄浦] 复兴中路598弄小区,复兴中路598弄,121.46422,31.215099,0.5,复兴中路577号,黄浦,121.4724228,31.2209264,,601948e97e3a052fd4976b03,复兴中路577号
ZQEB7UQSJV,南昌路272弄小区,南昌路272弄小区,[黄浦] 南昌路272弄小区,南昌路272弄,121.463509,31.217773,0.42857142857142855,南昌路284号,黄浦,121.4692214,31.22328888,,601948eb7e3a052fd4976b07,南昌路284号
V7YTRZ2MY3,茂名南路159弄小区,茂名南路159弄小区,[黄浦] 茂名南路159弄小区,茂名南路159弄,121.46229,31.216219,0.4,茂名南路98号,黄浦,121.4680897,31.22243549,,601948eb7e3a052fd4976b0a,茂名南路98号
6IRVEQDDRB,巨鹿路393弄-395弄,巨鹿路393弄-395弄,[黄浦] 巨鹿路393弄-395弄,巨鹿路393弄,121.459205,31.222436,0.35294117647058826,巨鹿路310弄,黄浦,121.4664234,31.22900013,,601948ee7e3a052fd4976b0d,巨鹿路310弄
,,,,,,,0,建国西路130弄,黄浦,121.4711698,31.21371784,,601948ef7e3a052fd4976b0f,建国西路130弄
QZTVUBJ14Q,南昌路100、102弄小区,南昌路100、102弄小区,[黄浦] 南昌路100、102弄小区,"南昌路100弄,南昌路102弄",121.468496,31.219518,0.23529411764705882,南昌路46弄,黄浦,121.4771013,31.22546193,1,601948ef7e3a052fd4976b11,南昌路46弄
DU02AK2AE3,淮海中路650弄小区,淮海中路650弄小区,[黄浦] 淮海中路650弄小区,淮海中路650弄,121.46623,31.220021,0.5,淮海中路637弄,黄浦,121.4728659,31.22575498,,601948f27e3a052fd4976b14,淮海中路637弄
DU02AK2AE3,淮海中路650弄小区,淮海中路650弄小区,[黄浦] 淮海中路650弄小区,淮海中路650弄,121.46623,31.220021,0.5,淮海中路611弄,黄浦,121.4736767,31.22620022,,601948f37e3a052fd4976b16,淮海中路611弄
DU02AK2AE3,淮海中路650弄小区,淮海中路650弄小区,[黄浦] 淮海中路650弄小区,淮海中路650弄,121.46623,31.220021,0.5,淮海中路697弄,黄浦,121.4718729,31.2253574,,601948f47e3a052fd4976b1c,淮海中路697弄
,,,,,,,0,皋兰路23号,黄浦,121.4720121,31.22280135,,601949037e3a052fd4976b3f,皋兰路23号
MKTCXO741O,雁荡路55弄小区,雁荡路55弄小区,[黄浦] 雁荡路55弄小区,雁荡路55弄,121.470041,31.219971,0.3333333333333333,雁荡路68号,黄浦,121.4761991,31.22572117,,601949057e3a052fd4976b42,雁荡路68号
